,window,time_step,name_dataset,name_model,time,num_params,RMSE,MAPE,SMAPE,MAE,R2,NRMSE,FB
0,0,CO(GT) (t+5),AQI1,LSTM,11.69,153990,41.01744079589844,482.7523708343506,99.75947141647339,15.842202186584473,-0.00030932045500042804,102.93932764983796,0.14043728160089997
1,0,CO(GT) (t+10),AQI1,LSTM,11.69,153990,35.75761795043945,534.3474864959717,99.79797601699829,14.43627643585205,-0.0022938027437757746,66.42533952684148,-0.3595056963362788
2,0,CO(GT) (t+15),AQI1,LSTM,11.69,153990,41.00044631958008,512.7895355224609,99.75191354751587,15.941844940185547,-5.313643041127136e-06,78.93380090331583,0.11954789229136241
3,0,CO(GT) (t+20),AQI1,LSTM,11.69,153990,41.011775970458984,497.0625877380371,99.76000785827637,15.785815238952637,-0.00025350193588558056,86.80304388195874,0.14974895115759523
4,0,CO(GT) (t+25),AQI1,LSTM,11.69,153990,45.6841926574707,508.03399085998535,99.69309568405151,17.963586807250977,-0.0045781506079363155,107.19486395707135,0.39450107256080896
5,0,CO(GT) (t+30),AQI1,LSTM,11.69,153990,45.69976806640625,480.40013313293457,99.7110366821289,17.600507736206055,-0.0049568197382980905,103.62457034548602,0.4630802313876255
6,1,CO(GT) (t+5),AQI1,LSTM,16.64,153990,143.83761596679688,148.5737681388855,99.01387095451355,106.51325225830078,-1.0228715771058767,1018.8463992407188,1.9275580696199004
7,1,CO(GT) (t+10),AQI1,LSTM,16.64,153990,144.03182983398438,139.7545576095581,99.15509223937988,106.53884887695312,-1.0273434385365898,1178.6679257578448,1.9381406969467245
8,1,CO(GT) (t+15),AQI1,LSTM,16.64,153990,142.6245574951172,146.0134506225586,99.22352433204651,104.36076354980469,-0.9876159449547495,1369.5316775774697,1.9410880536898119
9,1,CO(GT) (t+20),AQI1,LSTM,16.64,153990,142.54342651367188,148.66869449615479,99.16414618492126,104.37679290771484,-0.9842789388044655,920.9114747634069,1.9368585278368182
10,1,CO(GT) (t+25),AQI1,LSTM,16.64,153990,143.22093200683594,120.4549789428711,99.65484142303467,104.35343170166016,-1.0052646574873756,20278.57165040678,1.9738854332276474
