time_step,time,num_params,RMSE,MAPE,SMAPE,MAE,R2,NRMSE,FB,time_std,num_params_std,RMSE_std,MAPE_std,SMAPE_std,MAE_std,R2_std,NRMSE_std,FB_std
Appliances (t+10),314.69599999999997,384854.0,555.3414521535237,520.6174624959627,58.09999957680702,346.22943185170493,-80.75267611255641,0.5098598390771063,0.11302471449829586,80.48820417324815,0.0,926.6893529264808,660.1288919716341,27.46617645471402,413.58030092199266,201.94029104867968,0.5409348192353436,5.147034352199882
Appliances (t+15),314.69599999999997,384854.0,535.9873456319173,694.23932214578,59.10423477490743,429.5687026977539,-207.16831295924797,0.697349027557685,-0.5969379117405751,80.48820417324815,0.0,734.6517901451431,1129.0815474996155,24.144073145483688,710.3050935802567,647.7581108451473,0.8990432903323079,1.68153442369803
Appliances (t+20),314.69599999999997,384854.0,475.09837443033854,571.3263290127119,63.10726667443911,360.0239947636922,-113.4354420891017,1.0697017009813536,-2.763452331593805,80.48820417324815,0.0,510.8919197814148,710.6421272417657,24.692779973857988,421.00694902014953,342.743901268504,2.2745632072716324,12.98849049878679
Appliances (t+25),314.69599999999997,384854.0,737.0723606109619,754.1555122534434,64.91804336508115,491.248236211141,-206.010807212172,1.3534963200536745,-1.8627988101571515,80.48820417324815,0.0,1407.3016778548156,1555.856047674777,24.92517645336887,987.7873486694119,621.276571499449,4.096619928716641,4.682869633592893
Appliances (t+30),314.69599999999997,384854.0,617.4017247517903,427.74634063243866,61.435953080654144,292.8774181365967,-143.84320591061743,0.8961717862652562,-1.2095951892684027,80.48820417324815,0.0,1577.4700030664192,486.0811494323538,23.105216771675014,318.4283455530304,604.6362606083768,2.0316192967209443,4.235189379573599
Appliances (t+5),314.69599999999997,384854.0,444.5032979329427,420.4128808776538,57.4166864156723,275.19433809916177,-58.366936732560866,0.4308282838667427,-24.4313970973136,80.48820417324815,0.0,684.5737349685159,479.09580476367546,27.438451333818065,293.05404425770564,132.4646626250607,0.4424369297377596,130.36639706213106
