window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
0,PM2.5(t+1),0.241,0,0,0,0,0,0.002,45639,38.39862298965454,1.0115089416503906
0,PM10(t+1),0.373,0,0,0,0,0,0.001,45683,38.39862298965454,1.0115089416503906
0,SO2(t+1),0.049,0,0,0,0,0,0.0,46040,38.39862298965454,1.0115089416503906
0,NO2(t+1),0.227,0,0,0,0,0,0.002,46745,38.39862298965454,1.0115089416503906
0,CO(t+1),6.319,0,0,0,0,0,0.002,46293,38.39862298965454,1.0115089416503906
0,O3(t+1),0.101,0,0,0,0,0,0.0,45312,38.39862298965454,1.0115089416503906
0,TEMP(t+1),0.031,0,0,0,0,0,0.001,46869,38.39862298965454,1.0115089416503906
0,PRES(t+1),0.063,0,0,0,0,0,0.002,44396,38.39862298965454,1.0115089416503906
0,DEWP(t+1),0.031,0,0,0,0,0,0.001,46088,38.39862298965454,1.0115089416503906
0,RAIN(t+1),0.0,0,0,0,0,0,0.0,23352,38.39862298965454,1.0115089416503906
0,WSPM(t+1),0.017,0,0,0,0,0,0.002,47545,38.39862298965454,1.0115089416503906
1062,PM2.5(t+1),0.062,0,0,0,0,0,0.0,45964,40.239346504211426,1.4651985168457031
1062,PM10(t+1),3.22,0,0,0,0,0,0.008,46804,40.239346504211426,1.4651985168457031
1062,SO2(t+1),0.002,0,0,0,0,0,0.0,45972,40.239346504211426,1.4651985168457031
1062,NO2(t+1),0.006,0,0,0,0,0,0.0,47481,40.239346504211426,1.4651985168457031
1062,CO(t+1),0.589,0,0,0,0,0,0.0,47044,40.239346504211426,1.4651985168457031
1062,O3(t+1),15.845,0,0,0,0,0,0.056,44510,40.239346504211426,1.4651985168457031
1062,TEMP(t+1),0.006,0,0,0,0,0,0.0,47199,40.239346504211426,1.4651985168457031
1062,PRES(t+1),0.143,0,0,0,0,0,0.011,44777,40.239346504211426,1.4651985168457031
1062,DEWP(t+1),0.0,0,0,0,0,0,0.0,46393,40.239346504211426,1.4651985168457031
1062,RAIN(t+1),0.0,0,0,0,0,0,0.0,22928,40.239346504211426,1.4651985168457031
1062,WSPM(t+1),0.002,0,0,0,0,0,0.0,47959,40.239346504211426,1.4651985168457031
2124,PM2.5(t+1),0.233,0,0,0,0,0,0.001,46561,42.53649306297302,1.4651985168457031
2124,PM10(t+1),0.303,0,0,0,0,0,0.001,47327,42.53649306297302,1.4651985168457031
2124,SO2(t+1),0.037,0,0,0,0,0,0.0,46192,42.53649306297302,1.4651985168457031
2124,NO2(t+1),1.138,0,0,0,0,0,0.011,47802,42.53649306297302,1.4651985168457031
2124,CO(t+1),1.686,0,0,0,0,0,0.001,47124,42.53649306297302,1.4651985168457031
2124,O3(t+1),0.446,0,0,0,0,0,0.001,46867,42.53649306297302,1.4651985168457031
2124,TEMP(t+1),0.016,0,0,0,0,0,0.001,47351,42.53649306297302,1.4651985168457031
2124,PRES(t+1),0.184,0,0,0,0,0,0.015,45255,42.53649306297302,1.4651985168457031
2124,DEWP(t+1),0.004,0,0,0,0,0,0.0,46876,42.53649306297302,1.4651985168457031
2124,RAIN(t+1),0.005,0,0,0,0,0,0.0,25124,42.53649306297302,1.4651985168457031
2124,WSPM(t+1),0.001,0,0,0,0,0,0.0,47301,42.53649306297302,1.4651985168457031
