time_step,rmse,mae,r2,fb,nrmse,num_params,rmse_std,mae_std,r2_std,fb_std,nrmse_std,num_params_std
CO(t),1193.7152150858653,867.6137177807161,-0.8810372943096814,0.8756289778649282,4.545819219470741,836466.0,784.4784349743509,591.1389296177442,0.5672136603756623,0.2847378785309207,2.635084875992454,0.0
CO.1(t),1025.515395645673,745.6271030151981,-0.7975096988495988,0.8037054647752196,4.023511082736705,836466.0,664.1054811269368,504.09975724977613,0.5592291701843696,0.29138812674477904,2.3291041389640506,0.0
CO.2(t),831.6940657093942,593.5603730859427,-0.5805527951081466,0.7169384587262041,3.2607298659517654,836466.0,549.1602291572551,401.3423512210721,0.5189958850743566,0.2961866126873274,1.673518258636826,0.0
CO.3(t),1193.297724358392,884.0611589376954,-1.1659721231095048,0.9176345206611828,4.575498759729446,836466.0,637.8892566744817,470.58692233659445,0.9941693725283793,0.22748388103555203,2.239342771726589,0.0
CO.4(t),1116.9711798033115,825.9764376673205,-1.1812377802574587,0.8806823106391014,4.303117011557877,836466.0,654.1802982361381,482.187357511285,1.3073093213445774,0.23902195590779704,2.170255683227418,0.0
CO.5(t),1148.1448900073121,883.3204774122129,-1.0708558733745963,0.8778243344392302,4.3756762168855685,836466.0,713.1140339374597,575.6135192712983,0.60801696568973,0.3040377213908355,2.5076012552827,0.0
DEWP(t),7.586586050223492,6.470942900821054,-1.8179162315059363,-0.16916183296414103,1.047246267937483,836466.0,3.4443516774149123,2.8719127674309086,2.724123627965205,3.2351479447171863,0.9565512883169167,0.0
DEWP.1(t),7.867691106244753,6.7076748119048535,-1.8274840709665374,0.4643961549662734,1.1777208457939519,836466.0,3.5384628244680907,2.9629194096327685,2.3830325952421805,1.6966735145181073,1.0415026357334902,0.0
DEWP.2(t),7.888992093311246,6.749844815646795,-1.8271630848949483,0.43785020508416234,1.222736745233948,836466.0,3.6231302079015313,3.059487193786656,2.384146554356736,1.5849198313144381,1.277417331877677,0.0
DEWP.3(t),7.665463396569062,6.558954806929165,-1.761444863952456,0.547338482919968,1.1474024091621815,836466.0,3.626856595197624,3.0012455456447102,2.861189750039447,1.7302780619657807,1.0184031817252712,0.0
DEWP.4(t),7.552900784674875,6.434730014345855,-1.8633205894390652,-0.09381189885295033,1.2348681500550245,836466.0,3.347711423573348,2.7889056698266956,2.8804440954256956,2.6734866873495577,1.2463362381052734,0.0
DEWP.5(t),7.702344807219211,6.520375046510525,-1.7202690030468895,0.5928606771514594,1.0022872727508667,836466.0,3.420011843201132,2.855717636754452,2.1632269037053216,2.151408168880481,0.8569100802248941,0.0
NO2(t),24.052437902828892,17.79700321063228,0.3883476114597629,0.09359123717580144,0.3900397722127628,836466.0,8.85446173625208,5.869261962646922,0.24786484019887137,0.13323786564011106,0.2581821553034742,0.0
NO2.1(t),19.23373005605988,14.33809044545908,0.263484628023807,0.10173393383774007,0.4728826076212052,836466.0,6.087926387090234,4.50276193690347,0.3243453633672669,0.1788008896680945,0.3006673549578282,0.0
NO2.2(t),14.977808903809656,10.848880302875367,0.29690691857344,0.15011541827734856,0.39226342963784067,836466.0,7.622549091860571,5.725589037569138,0.39969824754860195,0.2752854055838218,0.23159852321999658,0.0
NO2.3(t),21.554948614154167,16.017082804825222,0.4352763264650668,0.07804490462891311,0.347324046803845,836466.0,7.859087812892926,5.377253007639217,0.2051523149389606,0.12968847339177111,0.17315772044743188,0.0
NO2.4(t),311.65839763988305,49.31844170123506,0.437787143442641,0.11902214160189048,4.671433109600825,836466.0,1587.6396012576517,180.26441270119807,0.22316178277675908,0.3472068153456837,23.731217017096466,0.0
NO2.5(t),21.908859430746794,16.86347544831051,0.3825673147887319,0.08293399310765706,0.35542158098193416,836466.0,5.257884950933039,4.108232010272574,0.21111010175160988,0.12233299274970942,0.17480604296424074,0.0
O3(t),33.2637628661322,24.36918825912947,0.30291360317510263,0.35018621117063975,0.49444339157784006,836466.0,15.659102743910823,12.468908806710937,0.22302632986921195,0.2050667906850004,0.21748530839403016,0.0
O3.1(t),28.452134445441512,21.278096889172367,0.32020760161015077,0.24228568204839052,0.4699278027786817,836466.0,11.509211609010418,9.335645242501101,0.18975813054474303,0.18430692401527934,0.21250220149640336,0.0
O3.2(t),462.97003998452755,103.02306001294733,0.2815756851802048,0.2508166881893604,3.5784847970650686,836466.0,2350.349635230179,427.5675089153802,0.2087665695272224,0.35627305888044036,16.955643899679867,0.0
O3.3(t),29.811525383982936,22.031308003768217,0.35087596102260504,0.27521842419840187,0.4265721763678607,836466.0,13.39619002301581,10.640756948177273,0.23059205895799414,0.17523894049673752,0.1583859023634606,0.0
O3.4(t),32.12933112295558,23.26922288108104,0.318904563090245,0.3351934438940638,0.47073879344479036,836466.0,15.177405450692614,12.137241360896375,0.22886053518298444,0.20707732411799998,0.21461322769473098,0.0
O3.5(t),33.21177232994531,24.266061141438925,0.27901286830374944,0.32538814791482246,0.5289563937504623,836466.0,15.502240587609133,12.526102661398406,0.15743021513666935,0.12689322902188416,0.22007591543569058,0.0
PM10(t),64.67955388625793,42.49404642251084,0.40294159326224605,0.19077949923015286,0.4269254195493224,836466.0,32.32651381235869,19.148451116200874,0.26763510140971514,0.22475196209634773,0.21939903125527785,0.0
PM10.1(t),54.48614183749974,35.64352582792698,0.44682683601289663,0.1842571731785103,0.4037621754130746,836466.0,31.472910115581254,17.80934579552301,0.24915756820815033,0.22291516050854837,0.23068029079525307,0.0
PM10.2(t),53.67500910091136,34.89587613898683,0.40476019868209157,0.21761530071119706,0.4395509895141854,836466.0,30.210173607162822,17.951436121972645,0.24542873769785,0.26514049018670693,0.25766944815263637,0.0
PM10.3(t),66.86298075481288,43.496470443668684,0.40773445443600653,0.2038420319316364,0.4265496697606614,836466.0,33.53298194933866,20.393074598792335,0.24674929217429806,0.19807647374757412,0.20892877361974033,0.0
PM10.4(t),59.10304950789551,38.49185875407623,0.4501304749632304,0.17199318382339931,0.38479525011029747,836466.0,26.853968199586827,16.232407649159995,0.23471972019856255,0.18302364738875518,0.18951224648440612,0.0
PM10.5(t),65.82698457701446,45.876447571375806,0.376010189597766,0.2023862590965208,0.4030563096785925,836466.0,29.645305100115152,19.634929282899986,0.25774327191405527,0.1995009380235222,0.1873782305370213,0.0
PM2.5(t),48.954637265258505,30.2329556777522,0.528669669995472,0.22518629248499133,0.38241080485076767,836466.0,26.230699173568325,14.714282047716548,0.1801347081448368,0.20744618148251665,0.19878204918791792,0.0
PM2.5.1(t),43.05931207553325,27.4749545033533,0.521036878982551,0.2400326029216425,0.38153448254136535,836466.0,22.205770450809684,13.639323806726331,0.250891534373101,0.21923223180053567,0.19165443388028744,0.0
PM2.5.2(t),45.929041990021865,28.661171702431922,0.4830017370795771,0.3055970878908809,0.43039866914376895,836466.0,23.78481001043391,14.496770684684073,0.1828633143118561,0.2289747290247709,0.20299212510456952,0.0
