time_step,time,num_params,RMSE,MAPE,SMAPE,MAE,R2,NRMSE,FB,time_std,num_params_std,RMSE_std,MAPE_std,SMAPE_std,MAE_std,R2_std,NRMSE_std,FB_std
PM2.5 (t+10),13.599666666666668,63558.0,275.15986328125,177.76397148768106,36.26840760310491,215.16952260335287,-0.3236483375183922,2.274935786696007,0.10316426411631166,3.6093217276010927,0.0,124.62048263066657,114.92464001498999,8.558237915183742,94.6055645945193,0.603604868043411,1.2894992036723536,0.34430062874237893
PM2.5 (t+15),13.599666666666668,63558.0,277.64573160807294,182.6043132940928,36.95132007201513,219.54041849772136,-0.3655584284874225,2.2671807857495687,0.10664312284224028,3.6093217276010927,0.0,124.60996317033097,128.53123881106927,8.582705280471307,97.01266609733986,0.6239132155074958,1.281515350580471,0.3514055969160011
PM2.5 (t+20),13.599666666666668,63558.0,280.29279607137045,175.65500249465308,37.07144866387049,221.24687754313152,-0.32576337314977116,2.2605450047679976,0.11543589860538943,3.6093217276010927,0.0,124.17459528528298,109.70117278691852,8.401907905414388,97.31722116385913,0.4334575171104523,1.2153821763176027,0.33920612534911476
PM2.5 (t+25),13.599666666666668,63558.0,279.8021120707194,178.1774521867434,37.411843836307526,220.57267735799152,-0.31298547007986294,2.2748600926812452,0.09788009789657669,3.6093217276010927,0.0,120.76522701064614,98.77707131023851,8.03864393756345,93.98352228302842,0.38830137244618285,1.2204186109380821,0.3358174446299641
PM2.5 (t+30),13.599666666666668,63558.0,277.74671579996743,174.11079704761505,37.10053657492002,217.88660176595053,-0.2881361600133433,2.29919801229143,0.0971613292998843,3.6093217276010927,0.0,119.1835050840871,93.12299746777268,7.669112066605479,92.34115804450418,0.40210926115488427,1.2245391245227042,0.3431726056686314
PM2.5 (t+5),13.599666666666668,63558.0,273.11857782999675,163.3383630712827,35.10679552952448,209.0644958496094,-0.19384925078493956,2.2525982174838264,0.1179081817148315,3.6093217276010927,0.0,130.47501309182326,92.53551553886817,8.001086937166427,94.00812939115853,0.3718321671945518,1.3302312960264184,0.3328205748936751
