window,time_step,rmse,mae,r2,fb,nrmse,num_params
9,RH_out(t),10.197926211170744,7.396922426175345,0.205447484137388,-0.019439708467810086,1.2330756022337233,168506
9,Windspeed(t),3.7082879864129112,3.5688632764993793,-16.84064359446881,-1.0154538041737373,0.7240412956030258,168506
9,Visibility(t),14.761293417204591,12.568100349955548,-0.031164024336081342,0.05254349863927159,1.9974430507893743,168506
9,Tdewpoint(t),1.9367718931766573,1.6860704154129158,-2.7262108490129795,0.0,-1.0566055819382834,168506
10,Appliances(t),85.19428679884557,38.597891657485576,0.5224444607406395,0.02030930829626108,0.18535779979941186,168506
10,lights(t),10.27742224204169,7.841568126291188,-0.04459927037116951,0.5732098045443652,2.2809902747130244,168506
10,T1(t),1.0831424152000508,0.9259871047483087,-1.4851825098396514,0.04427065897669937,0.765796336310964,168506
10,RH_1(t),2.1650537274839867,1.7738593543967613,-0.30779670839359863,0.021069423353021317,0.539541244309291,168506
10,T2(t),0.969341334451148,0.7863556318718762,-0.911521945838506,0.04103039025741388,0.49810352422206405,168506
10,RH_2(t),2.031180775370911,1.843948743274773,-0.07681719741453641,0.025196703592745777,0.4127956861340578,168506
10,T3(t),1.3793020251150476,1.0609907445245979,-1.19547344169405,0.05117933862121632,2.290353078006189,168506
10,RH_3(t),0.9599152630449274,0.7996671544315467,0.06235848128409238,-0.01220805854586593,0.4281359132071048,168506
10,T4(t),1.4941060169567215,1.1750027211507168,-2.050557260072429,0.06069109243316592,1.126136758598975,168506
10,RH_4(t),2.090786444857264,1.4854888515827422,0.1270630873980082,0.003235878446050402,0.9094345838847634,168506
10,T5(t),0.7387656971660129,0.6386493583459729,-0.2508730733317772,0.0006782043941682639,0.5529105293420828,168506
10,RH_5(t),12.134844231391067,10.775316704558037,-7.052994065596648,-0.20438476009784098,0.705791859248342,168506
10,T6(t),3.6862005772148203,3.205753370065576,-0.06184677158858176,-0.35080119042980634,0.5545840924265735,168506
10,RH_6(t),16.111480624235256,15.478492239163002,0.3770262496806398,0.1946066262093389,0.36744165531125866,168506
10,T7(t),1.1284656886782958,0.8217554433858115,0.29391043189550004,0.021487021835706433,0.5200727655701296,168506
10,RH_7(t),2.352340135144184,2.0810904906606913,0.3942083393054653,-0.04400633768263169,0.29657438848085593,168506
10,T8(t),1.3033090598655517,1.0942528333841437,-0.2762766832120722,0.041480147997503304,0.5633175849303594,168506
10,RH_8(t),2.373189922157057,2.0011039883634543,0.5901489751899283,0.0031431760187235636,0.29944045964282806,168506
10,T9(t),0.30278612586089654,0.25355841054125666,-0.7943047363692741,0.013359806211271757,0.6721959178672171,168506
10,RH_9(t),1.2227443023371212,0.9536096121696034,-1.3691782057138027,-0.0006337444653880486,0.3598020826857743,168506
10,T_out(t),3.108669389008646,2.6651365599530403,0.0636320475045522,0.17458617321096268,0.5869139067942359,168506
10,Press_mm_hg(t),11.765374402153194,9.650504763840386,-7.639286786606791,0.012780783546012489,0.5972156550770606,168506
10,RH_out(t),17.924971244345443,16.777025245369593,-0.17723917277449264,0.1894441335232535,0.5755449162448742,168506
10,Windspeed(t),3.5663155140622855,3.048407231894039,-0.4605328080897386,0.18136686987784675,0.8086196307611848,168506
10,Visibility(t),18.07665911335742,14.255120963211185,-1.442541148853305,0.38149864690711377,1.8290844466672176,168506
10,Tdewpoint(t),1.9367718931766573,1.6860704154129158,-2.7262108490129795,0.0,-1.0566055819382834,168506
11,Appliances(t),58.764928306861954,24.590609961959917,0.5470036969559676,0.032106368941759084,0.2450676701920115,168506
11,lights(t),6.236067709485321,3.5005459840348,0.13847164780056387,0.5122082237130745,0.448373970777776,168506
11,T1(t),1.023447436463231,0.8701358969441532,-2.4553236041535866,-0.04228002909045933,1.115871276368601,168506
11,RH_1(t),1.7270557793345058,1.4008812738150709,-2.475329318150762,-0.034687689813563,0.4859317972175959,168506
11,T2(t),1.607964272506699,1.5746599296143813,-11.871014485470146,-0.08640320477683483,0.8363522453590824,168506
11,RH_2(t),1.4610117667596214,1.254068009429777,-0.8039990427575101,0.03008512557722926,0.5666175028966395,168506
11,T3(t),0.6046763071063405,0.5242560102330449,-0.7938843117787062,-0.017919417486117358,1.5562617837217256,168506
11,RH_3(t),1.0977567455842485,0.805610111707762,-0.4367174086600909,-0.019734396698244346,0.4885138926999493,168506
11,T4(t),1.829514407241364,1.7592998987446364,-16.815759704514615,-0.09240663072957997,1.0609362344251303,168506
11,RH_4(t),0.6138588047145526,0.45584867706556975,0.04982578412999561,-0.0020564817877106616,0.2429412157720518,168506
11,T5(t),0.501548686249785,0.3758373335371977,-0.038064144710402203,-0.012412541119477323,0.43039728823366347,168506
11,RH_5(t),10.320299771203318,7.269480527822944,-0.25275130805899493,0.14886303026297168,0.8957528341030212,168506
11,T6(t),2.575304610916255,2.2595477343977204,-0.7545415576256305,-0.45385608865059734,0.39634198710423874,168506
11,RH_6(t),6.097667170784978,5.149411656723405,0.5986010982959795,0.04916728971293358,0.15912183857058512,168506
11,T7(t),1.0883326542652294,1.0517851052066387,-13.549959990454608,-0.05580711798714607,0.8488705533421631,168506
11,RH_7(t),1.3311110950452703,0.9674231392074565,-0.15727093246251478,-0.02971072729414876,0.43148153741372486,168506
11,T8(t),0.708447361009614,0.4777427744340968,-0.48326859909014397,0.010017250976363749,0.61649435342946,168506
11,RH_8(t),2.081705284298977,1.5166823055054328,0.47386259248403917,-0.013760720404253168,0.30996719740491274,168506
11,T9(t),0.5633321262413415,0.5379316307364794,-10.503419360168387,-0.02916096228698669,0.9194178505476397,168506
11,RH_9(t),2.9937395642809763,2.2708394928753095,-0.9015967833922243,-0.05256558940784265,1.136936471542752,168506
11,T_out(t),2.8849563013440602,2.604519996142831,-2.0860988712218616,-0.6069357805335804,0.5452499758724443,168506
11,Press_mm_hg(t),12.045370126795879,11.506952782129055,-40.569762656032154,0.01520664147467078,0.4344955266252987,168506
11,RH_out(t),10.949443493682553,10.059156504984433,0.0013993066654108821,0.10872206462803377,0.38196570093376775,168506
11,Windspeed(t),3.890014158176051,3.3225026751936184,-1.989103165405623,-0.6552009134863803,1.0088858634858688,168506
11,Visibility(t),10.949703244356872,8.840343881984651,-0.07163853190613279,-0.051990230592657144,1.0015708894243889,168506
11,Tdewpoint(t),1.9367718931766573,1.6860704154129158,-2.7262108490129795,0.0,-1.0566055819382834,168506
