time_step,rmse,mae,r2,fb,nrmse,num_params,rmse_std,mae_std,r2_std,fb_std,nrmse_std,num_params_std
CO(t),383.24805023919845,246.71043656627086,0.8062807290957222,0.05334164227231763,0.11422410087578375,675145.0,246.36237237204742,159.2375179622266,0.07727944968643875,0.07207028878879684,0.03792366522591666,0.0
DEWP(t),6.280635597218789,5.299712595828502,-0.7398969802870885,-0.1863539047686729,0.5562547480245866,675145.0,2.7436845863982637,2.5584305053367378,1.2436898173410973,3.3308882956809294,0.27104798617740206,0.0
NO2(t),25.705893515259188,19.71460634238315,0.2729044587057675,0.004609592446631183,0.36149414106151023,675145.0,8.129763788204249,5.773394543322019,0.37379542560093504,0.17223083641092785,0.15318200557119818,0.0
O3(t),36.81103698164698,29.631226258291527,0.1816098502553269,-0.001759046487096257,0.9059974916131861,675145.0,18.13828437291756,15.402823117880304,0.37059497411880665,0.3063267278643772,1.0213061265644092,0.0
PM10(t),57.254401546534865,41.01799154893408,0.4576816226354988,-0.0037761644541283914,0.28244754780140885,675145.0,21.904270984664826,14.805643978619438,0.2579950354851594,0.1935616278721326,0.1784478766938179,0.0
PM2.5(t),41.226368369820754,27.73812539330873,0.5808325112003454,-0.007600697638899516,0.2148264103319332,675145.0,18.468304047008896,11.399548203599238,0.2334171907576944,0.1936834490660724,0.15683282001177096,0.0
PRES(t),26.563402710045057,21.240860906850198,-80.44338636289086,0.004437038239462492,0.31276147281386474,675145.0,20.27486498050345,15.824766117496159,221.10304814467068,0.01863460714893828,0.25868936464683995,0.0
RAIN(t),0.7204708605179856,0.4344529182068194,-48.161589036056036,-1.184551648393361,0.6605367109136221,675145.0,0.6169072228386662,0.39950843940043745,169.3026404669008,5.058430512586984,0.41212099796480095,0.0
SO2(t),9.14785111502154,7.0164110082192135,-0.23819876246204622,-0.03834589720254615,0.6395376405642287,675145.0,3.977724514366357,3.508938561415022,0.848300480576057,0.3457219986874922,0.478008710577457,0.0
TEMP(t),5.851826028886467,4.819921119372574,-0.9485427630287993,-1.7964749916521652,1.0931514663551336,675145.0,1.7361607304750344,1.621522272382908,1.3574301675892684,10.064958056217764,0.7309561740818252,0.0
WSPM(t),1.5006638189220212,1.2708936915457623,0.07077113880544972,1.0,-0.10832754809669343,675145.0,0.0,0.0,0.0,0.0,0.0,0.0
