window,time_step,rmse,mae,r2,fb,nrmse,num_params
0,PM2.5(t),31.911383928584197,19.242276080723467,0.5817883181970085,0.03569861806371585,0.26980788509698794,395766
0,PM10(t),55.97703536337502,38.63420790639417,0.2920036110349017,0.24352211403085347,0.4648956949500257,395766
0,SO2(t),13.128409100392918,9.709164940077683,0.4155480056502092,-0.2177788562897131,0.28671187602149956,395766
0,NO2(t),24.60036506704246,20.343743891551576,0.2349997331771505,-0.1209150010273857,0.4123380801976957,395766
0,CO(t),532.6275994816924,441.9924952408363,-1.6419923395336293,0.8945899448117608,2.6637299961174685,395766
0,O3(t),30.166356308746323,25.534819539016766,-0.08953889198161402,0.45726041293340425,0.44605180317545673,395766
0,TEMP(t),5.777225318923385,4.5794843292152825,-0.8380328397150254,0.4751749563506335,0.5067429672951167,395766
0,PRES(t),737.2544942321796,735.6633519534407,-12847.063446561731,1.1453574844242889,3.967779839415524,395766
0,DEWP(t),7.265706494168787,6.363479138551088,-0.418985265684646,-0.30919891888413764,0.7133334731069033,395766
0,RAIN(t),5.820149684353136,5.722325844189216,-158404.02500031298,-2.0009043093271313,1.0347650306392764,395766
0,WSPM(t),1.5367879081422788,1.170090413093567,0.009189142825636432,0.34154000943125096,0.6169037922141027,395766
0,PM2.5.1(t),36.71699153289079,21.278382381488537,0.5339496501476559,0.1395499108688664,0.3273720518709739,395766
0,PM10.1(t),54.47621753872647,34.428793816730895,0.2661961958541036,0.3110769812809178,0.46095702220329127,395766
0,SO2.1(t),9.639061267917386,6.368996044685101,0.5394637959433417,-0.08724010262530989,0.22988123091980486,395766
0,NO2.1(t),16.843800294092105,14.085870079691656,0.19688251985611926,-0.19900403347435133,0.26145335842060075,395766
0,CO.1(t),476.42225653315603,360.3632007467336,-0.875342398482079,0.7738493480052332,2.2636310787404437,395766
0,O3.1(t),36.12106574048029,30.360289778466395,-0.5149216956424894,0.447798470467724,0.7791845835752591,395766
0,TEMP.1(t),5.754312854777694,4.584322983232037,-0.9893667406722326,0.4267509978111392,0.47796892926644924,395766
0,PRES.1(t),733.7211760385715,732.1508979797363,-12726.173987136966,1.1427159492497843,3.986455378938302,395766
0,DEWP.1(t),6.8287028846907205,5.983327864367387,-0.1427158417070391,-0.05996110208595057,0.40948249186214647,395766
0,RAIN.1(t),3.5274234483197118,3.424886475760361,-8052.352042742524,-2.0030250564546006,0.3913487818339986,395766
0,WSPM.1(t),1.8622448218061463,1.3808368076923592,-0.03831294277863151,0.4535443510147707,0.5342175452035491,395766
0,PM2.5.2(t),41.98545752794049,23.340998137819355,0.4623296867678258,0.1968942099198093,0.4158922207830423,395766
0,PM10.2(t),52.18932891314428,34.187273428357884,0.318152786765858,0.36759034260793516,0.45097937052279047,395766
0,SO2.2(t),10.211305011799194,5.983956604168333,0.4771350375348187,0.11656629241605965,0.34618635627524225,395766
0,NO2.2(t),12.70205197814221,9.234520048930728,0.5772897358323796,0.005559166271747123,0.23107934549012285,395766
0,CO.2(t),461.13044090316066,305.8305707471124,-0.371663654044313,0.7017787118881423,2.242425562262455,395766
0,O3.2(t),12906.643359633179,2377.6069343455347,-0.03503034613267442,1.911630199482026,397.2513772556068,395766
0,TEMP.2(t),6.001944187217802,4.808517667959476,-1.1642718836916335,0.4483754066680966,0.31285146435369776,395766
0,PRES.2(t),738.2868888716752,736.7131079312029,-12885.061093612961,1.1539448832032004,4.007406285982054,395766
0,DEWP.2(t),7.185968511221934,5.964139116529761,-0.26541341315607103,0.6536880691573241,2.525082016243912,395766
0,RAIN.2(t),6.156329543601536,5.847093329758479,-24529.432624117857,-2.0017707919575107,0.3113843235678815,395766
0,WSPM.2(t),2.324909436703536,1.545943629439792,-0.6183289286610545,0.5431146560077352,0.17771770643641252,395766
0,PM2.5.3(t),31.88138659177101,19.353032782160003,0.5882107212028223,0.0661328155424297,0.26843916858269823,395766
0,PM10.3(t),55.32107418998683,37.023178248569884,0.28453202939459477,0.1679758435559298,0.4907426660254737,395766
0,SO2.3(t),11.421791261656974,8.365184226940418,0.449184436903727,-0.24947802768838515,0.2462216743278022,395766
0,NO2.3(t),26.204198439262743,22.92552455499583,-0.08447339177901014,-0.339614303284438,0.38896313856933246,395766
0,CO.3(t),602.2811465403813,477.55309414041454,-1.2377065214900922,0.9287331763604764,2.955319109786374,395766
0,O3.3(t),40.601632880601656,34.9202421789029,-0.7011008765300164,0.5360871739636394,0.5798297562062902,395766
0,TEMP.3(t),5.501435939154409,4.4238491136303715,-1.112115066250841,0.43843689922173634,0.46293595933755677,395766
0,PRES.3(t),748.1055691990276,746.6294559084137,-13333.459765222955,1.1693950623924219,4.1644536743449105,395766
0,DEWP.3(t),6.713603367702702,5.754310860510531,-0.022469143146019777,0.26343616837882344,0.7151792671229664,395766
0,RAIN.3(t),3.497970021601842,3.4366560859926816,-285098.30341882416,-2.0005018164244106,0.8697461589666807,395766
0,WSPM.3(t),2.2492530775501387,1.6067175260134812,-0.4156998085073733,0.44576908648725083,0.22555039305375638,395766
0,PM2.5.4(t),29.533966346768203,18.013328375487493,0.6076177808354308,0.05430391046545093,0.25480785107425974,395766
0,PM10.4(t),47.37937368385425,32.10737615618213,0.24466368960754825,0.24441559761920167,0.3971480073906693,395766
0,SO2.4(t),12.522309165112105,9.412031800582492,0.5025995220904635,-0.29847002916298665,0.22851699367630993,395766
0,NO2.4(t),8716.705156115486,1007.9920378201582,-0.012379377152231141,1.8082087933131705,156.15402301088614,395766
0,CO.4(t),531.4104864847419,397.92417046119425,-0.7766701184749543,0.8162106184266631,2.535086037563064,395766
