time_step,rmse,mae,r2,fb,nrmse,num_params,rmse_std,mae_std,r2_std,fb_std,nrmse_std,num_params_std
CO(t),1300.8006250631183,984.0868700948255,-1.389956052816695,1.1330250102098276,7.991816646309484,395766.0,803.5618508746692,613.6413194088312,0.9176317123812118,0.24767209260067288,4.180835176141065,0.0
CO.1(t),1126.6557179588533,852.4285592342245,-1.2851539570163377,1.0622658771600137,7.103348631393247,395766.0,687.1145103246924,532.0372981220567,0.7477450752224714,0.27296227702417036,3.90401527757753,0.0
CO.2(t),913.0298542517027,667.0928625271239,-0.9847491451882944,0.9625202937446614,5.80340697094764,395766.0,573.3264379082282,422.98027333885875,0.6977131492681602,0.28385700214366083,2.919342776656943,0.0
CO.3(t),1307.7853372906611,1008.6793213142745,-1.7582160794962367,1.1763550426133025,8.171077869041023,395766.0,651.3794546082345,486.1767689570048,1.5414266947289945,0.20008975249419164,3.640517052328759,0.0
CO.4(t),1225.2248944751582,941.3004545650263,-1.8190083035006819,1.1367666364279256,7.593092215299262,395766.0,668.9096239806674,499.1143330281917,2.062576327409791,0.2088690797580469,3.4673134238027803,0.0
CO.5(t),1257.8682704601072,999.503891572185,-1.6073830610437811,1.1307069589583825,7.616576209858254,395766.0,732.9885109275981,596.2885365871197,0.7413603023728184,0.2649977259013845,3.663619745529417,0.0
DEWP(t),7.442767403938772,6.3339131563034945,-1.6038101268178229,3.5373287555572746,1.463541563919425,395766.0,3.4292505808722313,2.9098429208966463,2.3372089253757795,17.413297197719388,1.4140771569365997,0.0
DEWP.1(t),7.912415880800285,6.807517888228672,-1.807313573337661,0.45551462961929584,1.5740652184477646,395766.0,3.7435086502573753,3.2053557972523588,2.1665847513561522,1.5473677333737628,1.7388942349593393,0.0
DEWP.2(t),8.014939816707518,6.896633165219445,-1.8586105210632808,0.46015354683810794,1.7499063263419476,395766.0,3.740558254115887,3.2094481248180604,2.178117360426294,1.546237558712072,1.9942624812966072,0.0
DEWP.3(t),7.823510570484875,6.6951074969649875,-1.6684589696205656,0.5619744373892629,1.547618447300252,395766.0,3.7448352344268283,3.119893994907442,2.1779880598871015,1.5661792061295998,1.7441689825869275,0.0
DEWP.4(t),7.458799293352057,6.355758612882968,-1.6064869154738872,2.2285313010414707,1.5256965761697134,395766.0,3.5313531941770844,3.00402401658218,2.2850881407617405,10.046631661938385,1.4792547496433264,0.0
DEWP.5(t),7.639666579111256,6.472781689679247,-1.6293011585554502,0.5236889273337371,1.9260516756520853,395766.0,3.4682256267223432,2.9648976279956876,1.9990079160067484,1.8768388789949408,2.6170773092720427,0.0
NO2(t),26.0666127830563,19.586948885191443,0.27972696566329913,0.11330381513319057,0.6979410478079137,395766.0,10.33452327120983,7.282184055026404,0.32234566027743516,0.15195208153456563,0.8171736216028715,0.0
NO2.1(t),20.27655058265841,15.38936312064171,0.1820008590071701,0.1023918074213236,0.7760624874851157,395766.0,6.682880849600015,5.018130724341011,0.376736747041523,0.20692480498026822,0.8472966051332381,0.0
NO2.2(t),16.12255645674944,11.796147415570315,0.22999011756138085,0.17718952114020936,0.4894384962414204,395766.0,8.822154503398869,6.777463421208413,0.3976685792649503,0.30069748997888096,0.3073566217569895,0.0
NO2.3(t),24.04000310067025,18.23434927522462,0.2825188389573211,0.09091590490092849,0.6777284669511033,395766.0,8.97411126780869,6.519051068437293,0.30407671438209294,0.17261797973942994,0.8155853104265813,0.0
NO2.4(t),314.15577404418576,51.66152306140702,0.28822908760716015,0.14313323516562798,5.902599452951901,395766.0,1587.0120359196676,180.73938782104824,0.3111336644943397,0.3501088486350351,28.388888864142633,0.0
NO2.5(t),23.825079444090754,18.62060292955749,0.2653129855872973,0.09433712553326862,0.5979198800302293,395766.0,5.73870995057994,4.556303145400328,0.2667690104194291,0.14433508068937415,0.7707736892058117,0.0
O3(t),37.813336346159645,28.47353702231285,0.13497965491141592,0.37359352063066115,0.8902992593035057,395766.0,19.11130482930353,15.285766371314187,0.2767328850149325,0.21980269769489547,0.6830357235901161,0.0
O3.1(t),31.860152354697956,24.283163296842783,0.16827576384154702,0.2603653412028575,0.7336678567193105,395766.0,13.597877673514112,10.96368484627881,0.23908189384967804,0.21181033211088615,0.40628753316570826,0.0
O3.2(t),465.54510759725434,105.7120375111498,0.1776612103309012,0.24762082891378082,13.939583669467584,395766.0,2349.7969588799215,429.2376871556942,0.21664744838055539,0.36885060641922107,72.39731132714451,0.0
O3.3(t),34.63892768985503,26.364954806249948,0.15407640027919053,0.306138900313151,0.7932424380660776,395766.0,16.527595236328736,13.509786076075212,0.31960700999697006,0.19822187378776313,0.570491597465703,0.0
O3.4(t),36.96698611203515,27.684080644060934,0.13983678603774458,0.3584995143933296,0.8172021715805265,395766.0,18.547500083083897,14.997933280882814,0.26894386754279875,0.24405896362401414,0.5087059673621592,0.0
O3.5(t),37.20803166781446,27.7936033147415,0.11517213743827827,0.3319478655272563,0.9791691446522068,395766.0,18.084574637477,14.651584819348791,0.22957021890307175,0.16106879768712726,0.7352549200178924,0.0
PM10(t),72.63322822841769,48.830589446426295,0.2786956667063353,0.2545079841607419,0.6545586037291097,395766.0,35.63551967883585,22.942902440878324,0.2613851295425411,0.2421543541553981,0.3306079437372823,0.0
PM10.1(t),60.695271009219866,40.72448276641725,0.33034439270311466,0.23692539376110086,0.5757650984856287,395766.0,33.75901257549001,20.6204732217932,0.251458189503973,0.2353769076552972,0.2955901503814742,0.0
PM10.2(t),59.072027612236624,39.21551524889367,0.3023750698518726,0.2617581018005596,0.5936798388283447,395766.0,32.44224056172602,20.207294312884372,0.23769231024024634,0.2700685771040571,0.3116512116609911,0.0
PM10.3(t),75.4524770146556,50.25639651411395,0.2683367069701765,0.27688555216817734,0.6608185642296706,395766.0,37.119564158207616,23.8597264113453,0.2555071807474128,0.2216876068661983,0.31161124825176323,0.0
PM10.4(t),67.6636396632121,45.33504957571112,0.304089702234091,0.24450784384251847,0.6055350903504345,395766.0,30.380968334860523,19.69664590585964,0.23813184164191853,0.21427344775024054,0.2839060099364649,0.0
PM10.5(t),75.1856624544936,53.672749160231874,0.2128186116441221,0.2755063525868589,0.672518136108422,395766.0,33.016158203147796,23.26659520221926,0.27342492985337874,0.22407240133661935,0.32441336979166574,0.0
PM2.5(t),54.64581433140939,34.26351785618255,0.43277799779408205,0.26040397903199525,0.5075961813911977,395766.0,29.72307839287705,17.52651538626808,0.19584592054751454,0.24098102742638797,0.2566574012239104,0.0
PM2.5.1(t),48.480449752317185,31.32981418474652,0.4111127360619716,0.2703720638300986,0.5164061166046288,395766.0,25.165415610402878,15.852988804073037,0.2787779951496896,0.2484932527499617,0.2560672232832144,0.0
PM2.5.2(t),51.31026802726022,32.43545381469245,0.3722680467572272,0.33683605421525936,0.5905723656724862,395766.0,27.517699993564484,17.418319323719057,0.22484037463127515,0.2641730913900404,0.2952229216982389,0.0
PM2.5.3(t),57.89363197763082,37.18235424082716,0.41473749309686136,0.2688372277908002,0.5265837998445838,395766.0,31.994274100397764,19.819263213536715,0.21580068576706207,0.2704687863681348,0.2823127758388558,0.0
PM2.5.4(t),53.23643981148941,33.92228863773862,0.43255376963200914,0.24464544326104784,0.49084102823426684,395766.0,29.143589028201454,18.024525162959694,0.2000342931670567,0.24449765225362252,0.24749125788556717,0.0
PM2.5.5(t),53.66857792690186,34.69780341170089,0.4225964786771267,0.24004692461631658,0.4763991597653829,395766.0,28.500286692554923,18.015390835761927,0.20831107096358112,0.23637370152518206,0.22271532799637628,0.0
PRES(t),693.2549298059695,692.1558217626696,-33906.31021290114,1.039393924533349,5.121662115160996,395766.0,22.950229223987108,22.796872435582355,34082.90194335057,0.04869083876678336,1.297027241633314,0.0
PRES.1(t),687.3717101355946,686.2334036194958,-35093.14609621831,1.032810136957718,5.060687805384384,395766.0,27.12309452118911,27.089812607008458,33968.60103530225,0.05778887233995827,1.4023661953830837,0.0
PRES.2(t),691.2022898868842,690.110948053265,-35307.94092019911,1.0413006994223328,5.145060227234016,395766.0,22.647003266587284,22.48319850824466,33403.527215724695,0.04697213982795617,1.3070475253337555,0.0
PRES.3(t),694.3643877446716,693.2652065313639,-34234.41123045748,1.0410442846728178,5.156096715381438,395766.0,22.2983267720293,22.177874110023232,33123.342309456915,0.04706371064637101,1.2774093227411774,0.0
PRES.4(t),694.9886370142465,693.8798505736311,-33921.709046531665,1.0432637352589,5.161799807168861,395766.0,22.687669535948448,22.58359504185719,33696.074207492115,0.04752396779891132,1.3885313859190245,0.0
