time_step,time,num_params,RMSE,MAPE,SMAPE,MAE,R2,NRMSE,FB,time_std,num_params_std,RMSE_std,MAPE_std,SMAPE_std,MAE_std,R2_std,NRMSE_std,FB_std
PM2.5 (t+10),29.444666666666667,283938.0,275.9622500101725,193.58382125695547,36.64323767026266,221.06315333048502,-0.4452347321739651,905.4010344340157,0.026264759186883393,9.053953121506472,0.0,122.38321272752331,127.84358354999989,9.218089556607469,95.20395654990865,1.3225114784936831,1992.478719443067,0.3673597162252835
PM2.5 (t+15),29.444666666666667,283938.0,275.54737421671547,196.15659465392432,36.962043742338814,222.34867223103842,-0.4636030483828648,876.4481650692034,0.01826376029984923,9.053953121506472,0.0,119.11663945472174,129.6136715980528,9.09906197295612,93.85027356360659,1.234691801898858,1916.4399483395273,0.3741766501809123
PM2.5 (t+20),29.444666666666667,283938.0,276.0855239868164,189.92273638645807,36.96302354335785,222.8630406697591,-0.34779818356857084,839.1282264706583,0.025871696453439064,9.053953121506472,0.0,119.03466894186506,115.71500560260668,8.728898728917855,94.34513558285165,0.7495510096397985,1772.0532766275126,0.3558358894986243
PM2.5 (t+25),29.444666666666667,283938.0,274.9794911702474,195.0775463382403,37.29314133524895,222.54334920247396,-0.30483224457863006,888.6391951472432,0.009727933011310157,9.053953121506472,0.0,116.21309496882908,112.01968585325253,8.336918726024916,92.76778762872458,0.5744489281614428,1930.6565508794588,0.3494183871600904
PM2.5 (t+30),29.444666666666667,283938.0,273.93506317138673,193.62520515918732,37.13930661479632,220.87001139322916,-0.28158249690384607,1044.246738812339,0.004062798050479671,9.053953121506472,0.0,112.93527951440404,107.9781119650873,7.997490581829339,90.07183147978023,0.48385857582111524,2596.519250662526,0.3564596666863395
PM2.5 (t+5),29.444666666666667,283938.0,279.27268346150714,184.30902441342673,36.25185489654541,220.56512680053712,-0.344262817757307,968.5151204135292,0.05045435607699304,9.053953121506472,0.0,130.96661172190358,116.20434148327067,8.763528837805652,98.17623193063157,0.9977326420115125,2130.374956349748,0.36173902625738796
